id,host_response_rate,review_scores_rating
11398955,100%,4.65
11405732,100%,4.67
11406119,,
11411099,,
11425056,100%,5.0
11427334,,4.73
11442492,,
11443057,100%,5.0
11445109,0%,5.0
11450866,100%,4.72
11462374,,5.0
11467195,90%,4.88
11471899,,
11479318,100%,4.84
11481561,,
11481762,,5.0
11483003,,
11483316,,5.0
11484599,,4.11
11489595,100%,4.71
11495808,75%,4.84
11496230,,5.0
11499326,100%,4.89
11499759,,
11500013,,
11508383,,
11513971,,
11516580,50%,4.78
11534101,,4.2
11535487,100%,4.61
11537364,90%,
11555219,100%,4.86
11559708,,5.0
11563263,90%,4.68
11575077,67%,
11575327,100%,4.83
11577779,100%,4.66
11579635,0%,4.48
11585039,,
11586194,100%,4.29
11592690,100%,4.36
11593131,100%,5.0
11593286,100%,4.81
11595277,,
11596346,,4.0
11597585,100%,4.76
11603573,,
11613078,100%,5.0
11626895,100%,4.9
11629406,90%,4.77
11632636,,
11635381,100%,4.73
11645622,0%,4.0
11657716,,
11660664,94%,4.33
11667190,,
11667489,,
11670540,70%,5.0
11677929,100%,3.11
11679356,100%,4.2
11685379,89%,4.87
11704547,100%,4.87
11708077,,5.0
11718353,100%,4.86
11722553,,
11722665,100%,4.64
11729314,100%,
11742314,90%,4.64
11742537,80%,5.0
11745937,80%,3.58
11753619,93%,4.96
11760171,,4.5
11763947,100%,4.95
11764443,100%,4.95
11778899,100%,4.66
11778915,100%,4.99
11781761,100%,4.87
11784994,100%,4.95
11802705,100%,4.5
11803528,100%,5.0
11803706,100%,
11803832,100%,5.0
11804050,100%,4.0
11816960,0%,
11830111,90%,
11831241,100%,4.71
11852631,100%,5.0
11854094,,
11854426,70%,4.81
11859768,,
11876603,100%,5.0
11877895,100%,4.77
11896229,100%,5.0
11896259,100%,5.0
11910137,100%,4.82
11914194,100%,4.85
11914255,90%,4.9
11936467,90%,4.6
11936672,90%,5.0
11937960,,4.61
11938512,90%,
11938812,90%,
11940567,90%,
11950375,,4.83
11950515,,
11951109,,
11951205,70%,4.77
11952008,100%,4.82
11952520,,
11956819,100%,4.73
11962808,,
11971291,100%,4.91
11973283,,4.27
11974922,,4.5
11975931,100%,4.91
11993164,100%,4.88
12013033,100%,4.94
12035464,,
12043561,100%,4.72
12047672,100%,4.74
12049269,100%,4.75
12056527,,
12056763,,
12060340,100%,4.79
12065575,,4.86
12073398,,5.0
12073537,,
12100531,100%,4.92
12117194,,
12121841,,5.0
12141381,,
12160023,,
12163892,100%,4.83
12168201,90%,4.46
12169604,100%,4.7
12180908,,
12181659,,
12181773,,
12183301,,4.0
12191879,100%,4.78
12213380,100%,4.57
12222879,,
12243036,,4.0
12254928,,
12255834,,
12259517,100%,
12275907,,
12277081,,
12281386,100%,5.0
12296731,80%,4.33
12312578,,
12318502,75%,4.68
12326209,90%,4.68
12328068,100%,4.92
12328542,90%,4.71
12329078,,
12331724,100%,4.76
12332076,100%,4.83
12332264,100%,4.82
12334427,,4.82
12336942,,4.75
12338816,,5.0
12347787,,
12349035,,
12360863,100%,
12361775,100%,5.0
12367465,100%,4.73
12372087,,
12372560,100%,4.35
12372939,100%,4.77
12373288,100%,4.83
12374415,100%,4.86
12377325,100%,4.84
12380261,100%,4.83
12388042,,
12388145,100%,4.88
12412325,,5.0
12414107,,
12414161,100%,4.78
12436002,100%,
12437962,100%,
12438762,100%,
12439216,100%,3.0
12460039,,
12475997,0%,4.0
12486019,80%,4.92
12495432,,5.0
12495771,100%,4.81
12521691,100%,4.72
12523155,96%,4.64
12545775,100%,4.83
12547233,0%,
12548912,100%,5.0
12550385,100%,
12550883,,
12572150,,
12574259,0%,
12577671,100%,4.78
12593749,100%,4.43
12594513,100%,5.0
12594670,,
12596966,,5.0
12598504,100%,4.75
12599032,100%,5.0
12599566,,
12611931,23%,4.6
12621902,50%,4.78
12630178,,4.44
12633049,100%,4.96
12656961,100%,4.72
12686159,0%,
12687676,,
12689221,,
12695524,,5.0
12712926,,5.0
12717160,90%,4.81
12721121,100%,4.75
12723513,,
12743149,,
12744271,100%,4.84
12751347,100%,4.81
12796902,80%,4.64
12801423,100%,4.5
12801482,100%,
12814756,,
12815419,100%,4.67
12815555,,5.0
12816580,100%,4.55
12818249,100%,4.83
12819259,,4.0
12821916,100%,4.79
12825601,100%,4.71
12828159,100%,4.93
12837442,,4.71
12855105,,5.0
12856142,50%,4.67
12856771,,
12858751,,
12860175,0%,4.88
12862003,80%,4.43
12878566,,
12882548,,
12893054,,
12905268,67%,
12906923,100%,4.7
12907998,100%,5.0
12909752,,
12918427,100%,4.68
12927591,,4.2
12932199,100%,5.0
12940137,100%,5.0
12941060,,
12949552,100%,4.91
12956580,100%,
12957559,100%,4.29
12959437,67%,4.84
12963657,100%,4.74
12966095,,5.0
12971078,,4.4
12973533,90%,4.84
12975072,,4.5
12978510,,4.5
12978548,,4.88
13009149,,
13009315,100%,4.55
13020535,100%,4.67
13020907,,
13021796,100%,4.93
13022673,100%,4.66
13022976,100%,4.91
13026267,,5.0
13033135,,
13033160,,
13033178,,
13047433,100%,4.82
13049099,,4.5
13049774,,
13067172,100%,4.84
13072191,100%,4.94
13072422,,4.83
13075370,,5.0
13076503,,4.9
13076611,,
13084366,,
13085058,100%,5.0
13095740,100%,4.74
13101102,,5.0
13102821,,
13119619,,
13120933,,5.0
13125910,100%,4.88
13129286,100%,4.68
13131380,,4.0
13133221,,
13133295,100%,4.82
13135689,,
13135856,100%,4.8
13142152,,
13145623,100%,4.64
13157287,100%,4.75
13158949,,
13165187,100%,4.9
13166024,100%,4.86
13179360,,
13184309,100%,5.0
13196131,,
13197534,100%,4.93
13204793,100%,4.79
13215664,100%,4.68
13222983,100%,4.86
13234274,100%,4.87
13251187,0%,5.0
13251796,,
13257563,,
13271277,,4.57
13273066,,4.33
13285260,100%,4.88
13286234,100%,4.8
13287653,50%,3.0
13302844,,
13303952,0%,
13341267,100%,4.95
13343614,0%,4.8
13350391,80%,
13352188,100%,4.35
13354755,,
13357909,,4.91
13380885,100%,4.83
13382633,,4.67
13398628,,
13398758,100%,5.0
13399353,,4.69
13399638,,4.67
13400758,,
13403242,,
13418165,80%,5.0
13421469,100%,
13421757,,
13421794,100%,4.64
13422040,100%,4.92
13436611,,
13437504,,4.71
13443426,,
13451554,,5.0
13467976,100%,
13468565,100%,4.71
13472273,0%,4.81
13488757,,
13504708,,
13514424,,
13514657,,
13514744,60%,4.64
13515580,100%,4.92
13532765,100%,4.69
13532934,,4.0
13557794,,4.67
13564396,,4.0
13579889,,5.0
13580672,100%,4.66
13581352,,4.48
13581453,100%,4.81
13585162,,5.0
13595256,100%,4.3
13595475,98%,
13595883,100%,4.44
13599953,,
13609533,100%,3.5
13614877,,4.95
13626572,100%,2.5
13647106,,
13650053,100%,4.92
13665379,100%,
13667295,100%,4.81
13667706,100%,4.75
13676256,100%,4.88
13679215,100%,4.85
13689603,0%,4.08
13696480,,
13696854,100%,4.67
13697520,100%,4.88
13714739,,
13722609,,
13722824,,
13723640,,
13728506,,
13730244,100%,
13730676,100%,
13735079,100%,4.39
13735666,100%,4.72
13737508,100%,4.5
13741761,100%,4.57
13746193,100%,
13746970,100%,4.56
13752083,,5.0
13755069,,4.88
13760476,,
13760584,100%,4.92
13771726,100%,4.89
13773682,80%,
13774262,80%,5.0
13774952,80%,3.67
13777036,80%,4.61
13777422,100%,4.74
13788311,100%,4.57
13791981,,
13815520,100%,4.68
13822884,100%,4.92
13829845,,
13830426,,
13831356,100%,4.89
13835834,96%,4.9
13837896,90%,4.63
13850816,100%,5.0
13852320,,5.0
13871528,,5.0
13874083,100%,4.86
13901944,100%,5.0
13902664,80%,4.48
13903043,100%,5.0
13903608,,5.0
13904981,,4.0
13917267,100%,4.54
13917901,100%,4.77
13917949,100%,4.99
13917962,100%,4.91
13919575,,
13921043,,5.0
13923457,,4.46
13943385,,
13945370,,
13946429,,
13952352,,4.0
13954090,,
13964340,,1.0
13970780,,
13970830,,4.44
13982617,100%,5.0
13982700,,
13983243,,
13983862,100%,4.88
13985779,,
13986691,100%,4.19
14002220,100%,4.72
14003044,0%,4.86
14004230,0%,4.83
14019200,100%,4.32
14030937,100%,4.84
14033158,100%,4.78
14035516,100%,4.75
14044369,,
14068699,100%,4.83
14077456,100%,4.66
14079587,100%,4.0
14079865,100%,4.21
14080843,100%,4.54
14087031,,
14087049,,4.0
14104898,100%,4.89
14111578,100%,4.95
14116054,100%,4.82
14127120,100%,3.88
14131068,,
14134247,50%,5.0
14134863,80%,
14135192,100%,5.0
14142658,,
14144556,,
14149434,,
14149959,,4.68
14150329,,
14155449,100%,4.37
14156186,0%,
14156191,100%,4.72
14156655,,5.0
14156974,,4.5
14158307,,
14161119,100%,
14162399,,
14173334,,5.0
14177386,0%,
14178246,100%,4.91
14188181,,5.0
14199040,,4.33
14205203,100%,
14205427,,
14205487,,4.08
14207038,60%,4.38
14210956,100%,4.35
14211732,100%,4.69
14222092,,
14223453,,4.57
14227068,100%,4.79
14230016,,4.72
14246459,100%,4.5
14250590,100%,4.73
14256162,100%,4.94
14256614,,4.72
14256832,,4.72
14257962,100%,4.71
14272309,,
14273017,100%,4.84
14276048,100%,4.79
14286758,,
14293937,,
14323512,100%,4.33
14324539,,
14324648,25%,4.6
14347227,,
14354555,100%,5.0
14365976,,
14376311,,5.0
14376553,100%,4.89
14376776,,
14379613,100%,5.0
14381429,,4.33
14383359,70%,4.69
14388431,93%,4.29
14389670,,
14389816,,
14392524,100%,4.75
14393813,,5.0
14410939,,4.9
14417605,,5.0
14421467,,4.82
14452704,,4.65
14456579,100%,4.87
14456950,100%,4.78
14459513,100%,4.84
14461316,,
14476540,100%,4.92
14477874,100%,4.82
14478285,,
14485253,100%,4.89
14486008,,4.54
14493164,100%,4.92
14505902,100%,4.76
14506953,100%,4.72
14508708,100%,4.75
14525202,100%,4.93
14525377,,4.56
14526580,,
14537618,,
14539608,100%,4.5
14542186,80%,4.0
14542269,80%,3.0
14542313,80%,
14542406,80%,
14542513,80%,3.5
14542540,80%,4.1
14544859,100%,4.84
14560503,100%,4.64
14561611,,4.29
14562156,100%,4.75
14568690,100%,4.95
14578054,80%,4.0
14583574,,
14587594,0%,
14595039,100%,4.72
14603725,0%,4.5
14616137,100%,4.85
14617817,100%,5.0
14622849,100%,4.93
14637776,100%,4.94
14639314,100%,5.0
14646290,100%,4.56
14647959,,
14657050,100%,4.4
14658316,100%,5.0
14659503,100%,4.72
14661436,,4.88
14671838,100%,4.7
14675385,,
14676121,100%,4.5
14719200,,4.33
14719959,,3.67
14723644,100%,4.8
14735787,100%,3.86
14748555,100%,4.94
14748680,,4.5
14750135,100%,4.81
14750438,100%,4.77
14751932,,4.71
14764995,,3.0
14769438,,
14779322,,
14780679,,4.78
14791937,,5.0
14795049,100%,4.46
14811026,100%,4.15
14845327,80%,3.38
14845392,80%,4.04
14845420,80%,4.0
14847917,,5.0
14861077,100%,4.94
14861307,100%,4.36
14867409,,
14879023,100%,4.67
14894147,,5.0
14902154,0%,5.0
14903399,,
14908229,,4.5
14916925,100%,
14923497,100%,4.71
14926266,100%,4.91
14927725,100%,4.6
14928859,100%,4.58
14940933,,4.67
14941205,,
14951121,,
14952460,0%,
14953936,,5.0
14954447,100%,5.0
14954816,100%,
14955200,100%,4.0
14955248,100%,4.43
14990250,,
14997313,,
15002933,25%,5.0
15010841,90%,4.66
15011050,,4.84
15012641,,
15016885,,5.0
15021809,100%,4.83
15029436,,
15031021,100%,4.71
15035730,,
15041593,100%,3.0
15046641,,4.5
15047991,100%,5.0
15059381,,
15068625,100%,4.59
15070086,,
15102510,100%,4.73
15104072,100%,4.93
15107441,,
15108325,,
15108872,100%,4.92
15108888,100%,5.0
15116691,,
15117241,100%,4.74
15117513,,5.0
15118666,,5.0
15119037,,5.0
15119249,,
15133785,100%,4.33
15134115,,
15134622,100%,
15137356,67%,
15137419,,
15149719,,
15149968,,
15157366,,
15166902,100%,4.93
15168644,,
15170102,75%,4.88
15172054,100%,4.59
15192641,,3.0
15196170,100%,4.79
15197071,100%,5.0
15208923,,
15209237,,4.78
15219334,100%,4.54
15225893,100%,4.65
15227952,,
15228207,100%,4.76
15240811,,4.0
15241184,100%,4.85
15248030,,4.67
15249985,23%,4.74
15258379,100%,4.6
15270185,99%,4.56
15274064,,5.0
15280568,,
15291510,0%,
15297482,100%,5.0
15298784,50%,4.69
15301348,,
15302872,100%,4.91
15303381,,
15304743,,5.0
15312261,100%,4.81
15313280,100%,4.95
15314861,,5.0
15318987,,
15319963,,
15320642,100%,4.94
15322741,100%,4.78
15323201,100%,4.84
15332473,89%,4.87
15335014,,
15336043,100%,4.9
15336354,100%,4.73
15337138,,5.0
15338321,100%,5.0
15345639,80%,4.14
15345697,80%,4.0
15347934,100%,4.78
15380964,0%,4.33
15399434,,
15413466,,4.71
15414636,50%,4.7
15414691,,4.86
15420485,100%,4.97
15424391,,
15424441,100%,4.17
15425496,,
15425578,100%,4.8
15426148,,
15426277,,
15426876,,
15427910,,
15430256,100%,4.7
15432674,86%,4.8
15432951,86%,4.96
15437053,,
15437187,86%,4.68
15437591,,
15438110,100%,4.75
15454198,100%,4.81
15454978,,5.0
15455135,,
15472786,100%,5.0
15480489,100%,4.41
15485526,,
15487165,,
15487182,100%,5.0
15492784,100%,4.85
15500431,100%,
15500820,100%,4.33
15502631,67%,4.79
15506652,,
15510972,,5.0
15524011,,
15524098,,
15527537,,
15539897,100%,5.0
15552458,,
15559322,,
15572380,100%,
15573203,,
15573260,,
15573283,,
15573403,,
15577080,100%,4.88
15582040,,
15603533,,
15604603,100%,5.0
15606210,,
15607974,50%,4.57
15609322,100%,4.85
15624895,100%,5.0
15627431,,
15628884,50%,5.0
15630644,,4.0
15639407,,
15641357,100%,4.7
15647584,,
15649240,100%,4.75
15649347,100%,4.85
15651520,100%,4.92
15661727,,
15665032,80%,5.0
15665099,80%,
15668008,100%,4.87
15668994,,4.5
15673974,86%,4.5
15694364,100%,4.84
15695936,100%,4.78
15696218,100%,4.88
15696795,100%,4.64
15707752,100%,4.65
15707845,,
15714335,100%,4.65
15714855,100%,4.72
15722313,100%,4.72
15722740,100%,4.9
15724739,100%,4.75
15725676,,4.62
15726403,100%,4.79
15735545,100%,4.98
15736445,100%,4.68
15736896,100%,4.87
15742222,100%,4.27
15742265,,5.0
15744118,,5.0
15744138,,4.64
15747014,,
15748320,100%,4.4
15749282,,5.0
15752233,100%,4.27
15752917,100%,4.67
15753871,100%,4.79
15775791,,
15777680,90%,4.23
15780308,,4.84
15792118,100%,4.97
15792523,0%,
15794202,,4.92
15795591,,
15796169,100%,4.92
15805231,,
15806062,,
15807059,,4.8
15808551,67%,4.68
15809807,,5.0
15826644,,
15854275,0%,
15859127,100%,4.84
15860200,,5.0
15860480,,4.8
15864066,100%,4.84
15866541,67%,4.0
15878385,100%,4.95
15878807,,4.74
15883201,0%,4.6
15891486,,4.71
15893289,,
15903100,,
15903961,0%,4.8
15904182,,
15904511,100%,4.78
15904729,100%,4.76
15906793,,
15909000,,
15915774,,5.0
15917767,,
15918023,,
15919203,100%,5.0
15921456,,
15936744,100%,4.9
15949213,,
15958604,100%,4.76
15958606,,4.63
15959498,,
15977740,,
15988385,,4.45
16005066,,4.95
16005274,,
16007710,100%,4.88
16008318,100%,4.71
16012700,,
16033917,,1.0
16038225,100%,4.66
16045517,0%,4.47
16048032,,
16056796,,
16056884,100%,4.8
16057348,100%,4.68
16058721,50%,4.81
16058771,100%,4.74
16073394,90%,
16074335,,4.5
16078478,,
16082804,100%,4.82
16087075,50%,4.86
16090392,100%,4.91
16101881,100%,4.82
16104309,,
16113956,100%,4.94
16114466,,
16115878,,
16116147,100%,4.3
16116433,,5.0
16116889,,
16119163,100%,4.9
16127261,100%,4.76
16131813,100%,4.69
16137624,100%,4.96
16138220,100%,4.53
16138502,100%,4.92
16139502,,5.0
16151463,100%,4.82
16154936,100%,4.86
16155458,,
16164712,100%,4.56
16165333,100%,4.5
16167325,,
16169517,100%,4.62
16173664,86%,4.76
16174212,100%,4.54
16181348,,
16197838,100%,4.85
16203372,100%,4.85
16203630,100%,4.9
16203889,100%,4.77
16211051,91%,4.17
16215688,100%,4.68
16223335,100%,4.64
16223527,100%,4.69
16235570,,4.43
16245152,100%,4.93
16249563,,4.46
16249831,100%,4.96
16251476,,4.88
16254210,,4.96
16258662,,
16260317,100%,
16263008,,4.97
16265170,,4.93
16268839,100%,4.83
16279348,,
16279738,,4.31
16281055,,5.0
16282011,0%,
16282397,100%,4.83
16291543,,4.64
16292509,,
16293868,,5.0
16295040,100%,4.77
16302812,100%,5.0
16304649,,
16309273,,2.5
16315806,,4.33
16316807,54%,4.63
16319167,100%,4.8
16319428,,2.0
16324227,29%,4.14
16324311,0%,5.0
16325185,100%,4.91
16326206,100%,4.85
16328027,74%,4.81
16329163,100%,4.89
16330775,,
16340118,,
16344829,,
16354078,100%,4.72
16354321,100%,4.83
16354929,100%,4.71
16355559,,5.0
16358094,100%,4.83
16368987,100%,4.72
16369431,100%,4.8
16369692,100%,4.81
16377053,,
16378514,50%,4.78
16384502,,4.44
16385518,100%,4.58
16388762,100%,4.54
16396171,0%,4.37
16398326,,
16398538,,
16417302,100%,
16429841,100%,5.0
16431167,50%,5.0
16444777,100%,4.87
16449811,,4.75
16459214,100%,4.74
16459858,100%,4.83
16460361,100%,4.72
16463443,100%,4.95
16467049,,5.0
16472217,100%,4.67
16482000,100%,4.83
16484925,100%,4.6
16485457,100%,4.98
16486201,,
16486517,100%,5.0
16491547,100%,4.79
16494098,100%,4.66
16498216,,4.4
16501350,100%,5.0
16501967,100%,
16503489,100%,5.0
16504099,100%,4.86
16508086,100%,
16508219,100%,
16508434,100%,4.92
16510862,50%,4.7
16511059,,4.25
16511955,,
16512533,100%,4.94
16513767,100%,4.34
16514476,100%,4.32
16514764,100%,4.0
16522768,,
16526611,100%,
16529618,100%,4.77
16533877,,
16534113,100%,4.82
16535061,,4.96
16535657,100%,4.55
16535882,100%,4.61
16536390,100%,4.36
16540383,75%,4.71
16540699,75%,4.67
16541239,,4.7
16547366,,5.0
16547473,100%,4.7
16549992,80%,
16564782,100%,4.71
16566407,100%,4.83
16572351,,
16572804,100%,4.69
16573249,100%,4.75
16573727,100%,4.57
16606593,,
16608956,,
16611966,100%,4.96
16623043,,
16623197,,
16623573,,
16626852,100%,4.69
16629888,100%,4.65
16639061,,5.0
16652649,,4.27
16652755,100%,4.69
16657407,100%,4.97
16663699,86%,4.91
16664788,,4.43
16665025,,4.75
16667060,100%,4.93
16667448,,
16667874,100%,4.96
16668740,100%,4.96
16668851,,
16670935,92%,4.85
16681141,100%,4.89
16684522,100%,4.77
16684888,100%,4.69
16685901,100%,4.74
16695326,100%,4.93
16695506,,
16700752,100%,4.71
16711594,100%,4.57
16719288,,
16719633,,
16725943,,
16727359,100%,4.0
16734478,100%,4.87
16745269,100%,4.89
16757269,,
16771273,,4.87
16777501,100%,4.92
16784212,100%,4.81
16784337,,
16784882,,
16785048,,
16785483,,
16785518,,
16785688,,
16785779,,
16786019,,
16786259,,
16786668,,
16802331,100%,4.83
16816712,100%,
16820858,,
16833074,,5.0
16833243,,
16834005,,5.0
16834520,,
16846439,100%,4.85
16848352,,
16852816,,4.57
16862265,,
16866874,,4.5
16874062,70%,4.93
16878759,100%,4.8
16879591,40%,4.9
16881066,,
16886477,75%,4.69
16891051,100%,4.57
16899357,100%,4.56
16899595,100%,4.83
16900153,100%,4.73
16900688,100%,4.0
16901262,100%,4.0
16901511,100%,
16901691,100%,
16901916,98%,4.49
16913834,,
16917208,100%,4.88
16918182,100%,4.87
16923818,75%,4.48
16926115,,
16931987,,
16933740,,5.0
16934225,100%,
16949209,100%,4.83
16965815,100%,4.8
16967611,100%,4.91
16969583,92%,4.9
16976265,92%,5.0
16978060,,
16979440,100%,4.0
16981555,,
16982464,,
16988767,92%,5.0
16989951,100%,5.0
16991456,,4.5
16991511,100%,4.62
17006259,,4.85
17007746,100%,4.77
17017846,100%,4.61
17021671,100%,4.75
17022403,94%,4.82
17022404,94%,4.77
17031848,,4.67
17033450,100%,4.74
17034829,100%,4.95
17036946,,
17040148,100%,4.89
17047141,100%,4.92
17049322,100%,4.8
17097671,,
17097828,,
17098331,,
17098512,100%,4.4
17100374,100%,4.68
17100923,,
17101524,100%,5.0
17103022,100%,4.91
17115942,,
17124659,,5.0
17127063,,
17128579,100%,4.5
17134165,83%,4.6
17134627,83%,5.0
17135867,83%,
17141568,83%,
17143061,,4.77
17147199,,
17148402,,4.5
17162408,,
17164516,100%,
17172623,100%,4.76
17178158,100%,4.6
17179679,,
17179924,,
17180058,,
17180408,100%,4.78
17182282,,
17184128,,
17184318,,
17193533,100%,4.76
17205715,100%,4.52
17211067,100%,5.0
17213407,,
17215461,0%,3.5
17219438,100%,4.59
17225888,100%,4.82
17225891,100%,5.0
17226205,100%,5.0
17227220,,
17227458,,
17227849,100%,
17228821,,
17229016,100%,4.92
17244092,,
17244192,100%,5.0
17248425,100%,4.26
17256880,100%,4.75
17263391,100%,4.88
17270157,100%,2.0
17271132,100%,4.0
17280491,100%,
17289747,,4.0
17309862,,
17320616,,
17321098,,
17321276,100%,4.86
17321361,,
17322536,80%,4.79
17324541,,5.0
17336628,100%,4.87
17336812,,5.0
17338953,,
17348034,100%,5.0
17349364,100%,4.78
17352121,80%,4.69
17377102,100%,4.33
17378927,100%,4.77
17387066,,
17387854,0%,5.0
17392610,100%,5.0
17397864,100%,4.86
17408037,100%,4.81
17411373,67%,
17417089,100%,4.83
17417322,100%,4.83
17417698,100%,4.87
17422558,100%,4.77
17422719,100%,4.65
17422813,100%,4.71
17422874,100%,4.9
17436614,100%,4.64
17439399,,4.3
17440532,100%,4.93
17440739,100%,5.0
17441110,100%,5.0
17441613,100%,4.93
17443022,,
17444947,100%,4.58
17448342,100%,5.0
17449731,100%,5.0
17450530,100%,4.11
17451099,100%,4.74
17451565,,
17453335,100%,4.38
17453442,,
17455247,,4.83
17463964,100%,4.88
17465596,100%,4.51
17466223,100%,4.8
17467258,,5.0
17468439,,4.75
17470507,,
17471048,100%,4.68
17471194,93%,4.7
17472163,,
17473037,100%,4.43
17474679,100%,
17481659,89%,4.71
17491027,100%,4.77
17491406,,
17494389,,
17499622,,5.0
17508459,100%,4.74
17516796,100%,4.93
17517188,,
17517841,,
17518450,,
17519150,,
17519301,,
17520888,100%,4.71
17530168,,4.92
17531570,100%,4.87
17533593,100%,4.84
17535188,,
17547345,0%,5.0
17547593,100%,4.7
17549865,100%,4.69
17550494,99%,4.69
17561011,,4.83
17561446,,
17562125,100%,4.67
17563174,,5.0
17565947,100%,4.89
17566930,,
17567105,,
17567575,,
17567768,,
17577215,,
17577635,,
17578669,100%,4.68
17578670,100%,4.84
17578836,100%,4.89
17578874,100%,4.73
17580854,100%,
17591666,100%,4.63
17595580,100%,4.41
17597822,100%,4.86
17598078,100%,4.69
17598735,90%,4.0
17603643,,4.6
17616861,90%,4.57
17626896,29%,4.97
17630584,100%,
17633116,100%,4.67
17640458,,
17645478,,
17650353,100%,4.94
17670283,100%,4.77
17671270,,
17677370,100%,4.7
17677853,100%,4.79
17688071,100%,4.72
17689863,,4.35
17700557,100%,4.61
17720311,90%,4.56
17720998,50%,3.5
17722417,,
17732197,,
17736784,0%,5.0
17738366,,
17738501,100%,4.78
17740903,,
17740983,,
17752670,,5.0
17753569,,5.0
17754483,,5.0
17756045,100%,4.93
17759314,100%,4.44
17766275,100%,4.38
17770545,100%,4.88
17771822,,4.0
17774763,100%,4.89
17780521,,4.2
17789230,93%,4.96
17790199,,4.33
17795162,,
17795748,,4.5
17813806,,
17815655,,
17816399,,
17822494,,
17826130,100%,
17831847,100%,4.85
17832739,,
17833826,100%,4.92
17837705,100%,4.74
17840807,100%,4.5
17850992,,5.0
17854126,100%,4.77
17855646,100%,4.89
17856633,,
17856919,,
17857147,,
17857237,100%,4.96
17881811,,
17881926,,4.44
17884369,,
17884455,,
17884565,,
17884665,,
17884782,,
17886397,,
17886523,,
17886623,,
17888186,100%,4.66
17903036,100%,4.53
17918685,,
17918868,100%,4.93
17919552,100%,4.89
17928907,,
17930558,100%,4.57
17932458,,5.0
17932736,,5.0
17933003,100%,4.17
17933279,,5.0
17933415,,5.0
17934114,,5.0
17939817,100%,4.46
17945415,100%,4.41
17945716,,
17947255,100%,5.0
17947366,98%,4.8
17953432,,
17966282,100%,
17972462,100%,4.82
17972963,100%,4.43
17973429,100%,5.0
17980313,90%,4.58
17982006,90%,4.38
17985671,80%,
17987523,80%,5.0
17988149,80%,5.0
17988724,80%,
17991742,,
17999659,,5.0
18001943,100%,4.78
18002233,100%,4.77
18003438,,
18011265,100%,4.9
18011312,99%,4.49
18012370,100%,4.66
18014236,100%,4.79
18014713,,
18018226,100%,4.71
18026878,100%,4.91
18028110,100%,
18029377,100%,5.0
18029869,,
18030626,,
18035168,100%,4.63
18042094,99%,4.3
18042620,60%,
18042686,,4.13
18044505,100%,4.86
18045542,,4.0
18046807,100%,4.79
18057562,,
18057797,,
18062203,,
18062410,,
18063248,100%,4.81
18063987,100%,4.9
18064035,,4.87
18068841,,4.67
18068872,,
18071477,100%,5.0
18078191,100%,5.0
18078798,,
18080147,100%,4.5
18084726,100%,4.79
18087292,100%,4.81
18088571,,
18089011,,
18089359,,
18089771,,
18090509,,5.0
18098501,,
18098945,,
18099944,,
18112330,,
18114816,100%,4.67
18115473,100%,4.8
18118075,100%,4.69
18119888,,
18120065,,
18120201,,
18120231,,
18120362,,
18120517,,
18120890,,4.96
18121238,100%,4.7
18125569,100%,5.0
18126573,,
18126807,80%,
18127423,80%,
18129251,100%,4.8
18129469,,
18130962,100%,5.0
18131019,100%,4.5
18133940,100%,4.59
18135564,100%,5.0
18155163,100%,4.94
18155339,,
18155743,,
18156112,,
18156758,,
18156924,,
18162277,,4.8
18163378,100%,4.74
18163498,100%,4.55
18166513,,
18166740,,
18168586,100%,4.49
18168967,,
18169117,,
18170200,,
18170909,100%,4.68
18171276,,5.0
18171457,,
18178834,100%,4.27
18183322,0%,
18183324,0%,
18183520,,
18185560,0%,
18185705,,
18185880,,
18190176,,4.78
18191525,100%,4.98
18192027,,4.69
18192154,,4.25
18192274,,
